id	scatter_idx	chrom	start	end	scatter_length
NC_048576.1	scat_0008	NC_048576.1	8371784	9567752	1195969
NC_048576.1	scat_0009	NC_048576.1	9567753	10763721	1195969
NC_048576.1	scat_0010	NC_048576.1	10763722	11959690	1195969
NC_048576.1	scat_0011	NC_048576.1	11959691	13155659	1195969
NC_048576.1	scat_0012	NC_048576.1	13155660	14351628	1195969
NC_048576.1	scat_0013	NC_048576.1	14351629	15547597	1195969
NC_048576.1	scat_0014	NC_048576.1	15547598	16743566	1195969
NC_048576.1	scat_0015	NC_048576.1	16743567	17939535	1195969
NC_048576.1	scat_0016	NC_048576.1	17939536	19135504	1195969
NC_048576.1	scat_0017	NC_048576.1	19135505	20331473	1195969
NC_048576.1	scat_0018	NC_048576.1	20331474	21527442	1195969
NC_048576.1	scat_0019	NC_048576.1	21527443	22723411	1195969
NC_048576.1	scat_0020	NC_048576.1	22723412	23919380	1195969
NC_048576.1	scat_0021	NC_048576.1	23919381	25115349	1195969
NC_048576.1	scat_0022	NC_048576.1	25115350	26311318	1195969
NC_048576.1	scat_0023	NC_048576.1	26311319	27507287	1195969
NC_048576.1	scat_0024	NC_048576.1	27507288	28703256	1195969
NC_048576.1	scat_0025	NC_048576.1	28703257	29899225	1195969
NC_048576.1	scat_0026	NC_048576.1	29899226	31095194	1195969
NC_048576.1	scat_0027	NC_048576.1	31095195	32291163	1195969
NC_048576.1	scat_0028	NC_048576.1	32291164	33487132	1195969
NC_048576.1	scat_0029	NC_048576.1	33487133	34683101	1195969
NC_048576.1	scat_0030	NC_048576.1	34683102	35879070	1195969
NC_048576.1	scat_0031	NC_048576.1	35879071	37075039	1195969
NC_048576.1	scat_0032	NC_048576.1	37075040	38271008	1195969
NC_048576.1	scat_0033	NC_048576.1	38271009	39466977	1195969
NC_048576.1	scat_0034	NC_048576.1	39466978	40662946	1195969
NC_048576.1	scat_0035	NC_048576.1	40662947	41858915	1195969
NC_048576.1	scat_0036	NC_048576.1	41858916	43054884	1195969
NC_048576.1	scat_0037	NC_048576.1	43054885	44250853	1195969
NC_048576.1	scat_0038	NC_048576.1	44250854	45446822	1195969
NC_048576.1	scat_0039	NC_048576.1	45446823	46642791	1195969
NC_048576.1	scat_0040	NC_048576.1	46642792	47838760	1195969
NC_048576.1	scat_0041	NC_048576.1	47838761	49034729	1195969
NC_048576.1	scat_0042	NC_048576.1	49034730	50230698	1195969
NC_048576.1	scat_0043	NC_048576.1	50230699	51426667	1195969
NC_048576.1	scat_0044	NC_048576.1	51426668	52622636	1195969
NC_048576.1	scat_0045	NC_048576.1	52622637	53818605	1195969
NC_048576.1	scat_0046	NC_048576.1	53818606	55014574	1195969
NC_048576.1	scat_0047	NC_048576.1	55014575	56210543	1195969
NC_048576.1	scat_0048	NC_048576.1	56210544	57406512	1195969
NC_048576.1	scat_0049	NC_048576.1	57406513	58602481	1195969
NC_048576.1	scat_0050	NC_048576.1	58602482	59798450	1195969
NC_048576.1	scat_0051	NC_048576.1	59798451	60994419	1195969
NC_048576.1	scat_0052	NC_048576.1	60994420	62190388	1195969
NC_048576.1	scat_0053	NC_048576.1	62190389	63386357	1195969
NC_048576.1	scat_0054	NC_048576.1	63386358	64582326	1195969
NC_048576.1	scat_0055	NC_048576.1	64582327	65778295	1195969
NC_048576.1	scat_0056	NC_048576.1	65778296	66974264	1195969
NC_048576.1	scat_0057	NC_048576.1	66974265	68170233	1195969
NC_048576.1	scat_0058	NC_048576.1	68170234	69366202	1195969
NC_048576.1	scat_0059	NC_048576.1	69366203	70562171	1195969
NC_048576.1	scat_0060	NC_048576.1	70562172	71758140	1195969
NC_048576.1	scat_0061	NC_048576.1	71758141	72954109	1195969
NC_048576.1	scat_0062	NC_048576.1	72954110	74150078	1195969
NC_048576.1	scat_0063	NC_048576.1	74150079	75346047	1195969
NC_048576.1	scat_0064	NC_048576.1	75346048	76542016	1195969
NC_048576.1	scat_0065	NC_048576.1	76542017	77737985	1195969
NC_048576.1	scat_0066	NC_048576.1	77737986	78933954	1195969
NC_048576.1	scat_0067	NC_048576.1	78933955	80129923	1195969
NC_048576.1	scat_0068	NC_048576.1	80129924	81325892	1195969
NC_048576.1	scat_0069	NC_048576.1	81325893	82521861	1195969
NC_048576.1	scat_0070	NC_048576.1	82521862	83717830	1195969
NC_048576.1	scat_0071	NC_048576.1	83717831	84913799	1195969
NC_048576.1	scat_0072	NC_048576.1	84913800	86109768	1195969
NC_048576.1	scat_0073	NC_048576.1	86109769	87305737	1195969
NC_048576.1	scat_0074	NC_048576.1	87305738	88501706	1195969
NC_048576.1	scat_0075	NC_048576.1	88501707	89697675	1195969
NC_048576.1	scat_0076	NC_048576.1	89697676	90893644	1195969
NC_048576.1	scat_0077	NC_048576.1	90893645	92089613	1195969
NC_048576.1	scat_0078	NC_048576.1	92089614	93285582	1195969
NC_048576.1	scat_0079	NC_048576.1	93285583	94481551	1195969
NC_048576.1	scat_0080	NC_048576.1	94481552	95677520	1195969
NC_048576.1	scat_0081	NC_048576.1	95677521	96873489	1195969
NC_048576.1	scat_0082	NC_048576.1	96873490	98069458	1195969
NC_048576.1	scat_0083	NC_048576.1	98069459	99265427	1195969
NC_048576.1	scat_0084	NC_048576.1	99265428	100461396	1195969
NC_048576.1	scat_0085	NC_048576.1	100461397	101657365	1195969
NC_048576.1	scat_0086	NC_048576.1	101657366	102853256	1195891
NC_048577.1	scat_0001	NC_048577.1	1	1182775	1182775
NC_048577.1	scat_0002	NC_048577.1	1182776	2365550	1182775
NC_048577.1	scat_0003	NC_048577.1	2365551	3548325	1182775
NC_048577.1	scat_0004	NC_048577.1	3548326	4731100	1182775
NC_048577.1	scat_0005	NC_048577.1	4731101	5913875	1182775
NC_048577.1	scat_0006	NC_048577.1	5913876	7096650	1182775
NC_048577.1	scat_0007	NC_048577.1	7096651	8279425	1182775
NC_048577.1	scat_0008	NC_048577.1	8279426	9462200	1182775
NC_048577.1	scat_0009	NC_048577.1	9462201	10644975	1182775
NC_048577.1	scat_0010	NC_048577.1	10644976	11827750	1182775
NC_048577.1	scat_0011	NC_048577.1	11827751	13010525	1182775
NC_048577.1	scat_0012	NC_048577.1	13010526	14193300	1182775
NC_048577.1	scat_0013	NC_048577.1	14193301	15376075	1182775
NC_048577.1	scat_0014	NC_048577.1	15376076	16558850	1182775
NC_048577.1	scat_0015	NC_048577.1	16558851	17741625	1182775
NC_048577.1	scat_0016	NC_048577.1	17741626	18924400	1182775
NC_048577.1	scat_0017	NC_048577.1	18924401	20107175	1182775
NC_048577.1	scat_0018	NC_048577.1	20107176	21289950	1182775
NC_048577.1	scat_0019	NC_048577.1	21289951	22472725	1182775
NC_048577.1	scat_0020	NC_048577.1	22472726	23655500	1182775
NC_048577.1	scat_0021	NC_048577.1	23655501	24838275	1182775
NC_048577.1	scat_0022	NC_048577.1	24838276	26021050	1182775
NC_048577.1	scat_0023	NC_048577.1	26021051	27203825	1182775
NC_048577.1	scat_0024	NC_048577.1	27203826	28386600	1182775
NC_048577.1	scat_0025	NC_048577.1	28386601	29569375	1182775
NC_048577.1	scat_0026	NC_048577.1	29569376	30752150	1182775
NC_048577.1	scat_0027	NC_048577.1	30752151	31934925	1182775
NC_048577.1	scat_0028	NC_048577.1	31934926	33117700	1182775
NC_048577.1	scat_0029	NC_048577.1	33117701	34300475	1182775
NC_048577.1	scat_0030	NC_048577.1	34300476	35483250	1182775
NC_048577.1	scat_0031	NC_048577.1	35483251	36666025	1182775
NC_048577.1	scat_0032	NC_048577.1	36666026	37848800	1182775
NC_048577.1	scat_0033	NC_048577.1	37848801	39031575	1182775
NC_048577.1	scat_0034	NC_048577.1	39031576	40214350	1182775
NC_048577.1	scat_0035	NC_048577.1	40214351	41397125	1182775
NC_048577.1	scat_0036	NC_048577.1	41397126	42579900	1182775
NC_048577.1	scat_0037	NC_048577.1	42579901	43762675	1182775
NC_048577.1	scat_0038	NC_048577.1	43762676	44945450	1182775
NC_048577.1	scat_0039	NC_048577.1	44945451	46128225	1182775
NC_048577.1	scat_0040	NC_048577.1	46128226	47311000	1182775
NC_048577.1	scat_0041	NC_048577.1	47311001	48493775	1182775
NC_048577.1	scat_0042	NC_048577.1	48493776	49676550	1182775
NC_048577.1	scat_0043	NC_048577.1	49676551	50859325	1182775
NC_048577.1	scat_0044	NC_048577.1	50859326	52042100	1182775
NC_048577.1	scat_0045	NC_048577.1	52042101	53224875	1182775
NC_048577.1	scat_0046	NC_048577.1	53224876	54407650	1182775
NC_048577.1	scat_0047	NC_048577.1	54407651	55590425	1182775
NC_048577.1	scat_0048	NC_048577.1	55590426	56773200	1182775
NC_048577.1	scat_0049	NC_048577.1	56773201	57955975	1182775
NC_048577.1	scat_0050	NC_048577.1	57955976	59138750	1182775
NC_048577.1	scat_0051	NC_048577.1	59138751	60321525	1182775
NC_048577.1	scat_0052	NC_048577.1	60321526	61504300	1182775
NC_048577.1	scat_0053	NC_048577.1	61504301	62687075	1182775
NC_048577.1	scat_0054	NC_048577.1	62687076	63869850	1182775
NC_048577.1	scat_0055	NC_048577.1	63869851	65052625	1182775
NC_048577.1	scat_0056	NC_048577.1	65052626	66235400	1182775
NC_048577.1	scat_0057	NC_048577.1	66235401	67418175	1182775
NC_048577.1	scat_0058	NC_048577.1	67418176	68600950	1182775
NC_048577.1	scat_0059	NC_048577.1	68600951	69783725	1182775
NC_048577.1	scat_0060	NC_048577.1	69783726	70966500	1182775
NC_048577.1	scat_0061	NC_048577.1	70966501	72149275	1182775
NC_048577.1	scat_0062	NC_048577.1	72149276	73332040	1182765
NC_048578.1	scat_0001	NC_048578.1	1	1170543	1170543
NC_048578.1	scat_0002	NC_048578.1	1170544	2341086	1170543
NC_048578.1	scat_0003	NC_048578.1	2341087	3511629	1170543
NC_048578.1	scat_0004	NC_048578.1	3511630	4682172	1170543
NC_048578.1	scat_0005	NC_048578.1	4682173	5852715	1170543
NC_048578.1	scat_0006	NC_048578.1	5852716	7023258	1170543
NC_048578.1	scat_0007	NC_048578.1	7023259	8193801	1170543
NC_048578.1	scat_0008	NC_048578.1	8193802	9364344	1170543
NC_048578.1	scat_0009	NC_048578.1	9364345	10534887	1170543
NC_048578.1	scat_0010	NC_048578.1	10534888	11705430	1170543
NC_048578.1	scat_0011	NC_048578.1	11705431	12875973	1170543
NC_048578.1	scat_0012	NC_048578.1	12875974	14046516	1170543
NC_048578.1	scat_0013	NC_048578.1	14046517	15217059	1170543
NC_048578.1	scat_0014	NC_048578.1	15217060	16387602	1170543
NC_048578.1	scat_0015	NC_048578.1	16387603	17558145	1170543
NC_048578.1	scat_0016	NC_048578.1	17558146	18728688	1170543
NC_048578.1	scat_0017	NC_048578.1	18728689	19899231	1170543
NC_048578.1	scat_0018	NC_048578.1	19899232	21069774	1170543
NC_048578.1	scat_0019	NC_048578.1	21069775	22240317	1170543
NC_048578.1	scat_0020	NC_048578.1	22240318	23410860	1170543
NC_048578.1	scat_0021	NC_048578.1	23410861	24581403	1170543
NC_048578.1	scat_0022	NC_048578.1	24581404	25751946	1170543
NC_048578.1	scat_0023	NC_048578.1	25751947	26922489	1170543
NC_048578.1	scat_0024	NC_048578.1	26922490	28093032	1170543
NC_048578.1	scat_0025	NC_048578.1	28093033	29263575	1170543
NC_048578.1	scat_0026	NC_048578.1	29263576	30434118	1170543
NC_048578.1	scat_0027	NC_048578.1	30434119	31604661	1170543
NC_048578.1	scat_0028	NC_048578.1	31604662	32775204	1170543
NC_048578.1	scat_0029	NC_048578.1	32775205	33945747	1170543
NC_048578.1	scat_0030	NC_048578.1	33945748	35116290	1170543
NC_048578.1	scat_0031	NC_048578.1	35116291	36286833	1170543
NC_048578.1	scat_0032	NC_048578.1	36286834	37457376	1170543
NC_048578.1	scat_0033	NC_048578.1	37457377	38627919	1170543
NC_048578.1	scat_0034	NC_048578.1	38627920	39798462	1170543
NC_048578.1	scat_0035	NC_048578.1	39798463	40969005	1170543
NC_048578.1	scat_0036	NC_048578.1	40969006	42139548	1170543
NC_048578.1	scat_0037	NC_048578.1	42139549	43310081	1170533
NC_048579.1	scat_0001	NC_048579.1	1	1199552	1199552
NC_048579.1	scat_0002	NC_048579.1	1199553	2399104	1199552
NC_048579.1	scat_0003	NC_048579.1	2399105	3598656	1199552
NC_048579.1	scat_0004	NC_048579.1	3598657	4798208	1199552
NC_048579.1	scat_0005	NC_048579.1	4798209	5997760	1199552
NC_048579.1	scat_0006	NC_048579.1	5997761	7197312	1199552
NC_048579.1	scat_0007	NC_048579.1	7197313	8396864	1199552
NC_048579.1	scat_0008	NC_048579.1	8396865	9596416	1199552
NC_048579.1	scat_0009	NC_048579.1	9596417	10795968	1199552
NC_048579.1	scat_0010	NC_048579.1	10795969	11995520	1199552
NC_048579.1	scat_0011	NC_048579.1	11995521	13195072	1199552
NC_048579.1	scat_0012	NC_048579.1	13195073	14394624	1199552
NC_048579.1	scat_0013	NC_048579.1	14394625	15594176	1199552
NC_048579.1	scat_0014	NC_048579.1	15594177	16793728	1199552
NC_048579.1	scat_0015	NC_048579.1	16793729	17993280	1199552
NC_048579.1	scat_0016	NC_048579.1	17993281	19192832	1199552
NC_048579.1	scat_0017	NC_048579.1	19192833	20392384	1199552
NC_048579.1	scat_0018	NC_048579.1	20392385	21591936	1199552
NC_048579.1	scat_0019	NC_048579.1	21591937	22791488	1199552
NC_048579.1	scat_0020	NC_048579.1	22791489	23991040	1199552
NC_048579.1	scat_0021	NC_048579.1	23991041	25190592	1199552
NC_048579.1	scat_0022	NC_048579.1	25190593	26390144	1199552
NC_048579.1	scat_0023	NC_048579.1	26390145	27589696	1199552
NC_048579.1	scat_0024	NC_048579.1	27589697	28789248	1199552
NC_048579.1	scat_0025	NC_048579.1	28789249	29988800	1199552
NC_048579.1	scat_0026	NC_048579.1	29988801	31188352	1199552
NC_048579.1	scat_0027	NC_048579.1	31188353	32387904	1199552
NC_048579.1	scat_0028	NC_048579.1	32387905	33587456	1199552
NC_048579.1	scat_0029	NC_048579.1	33587457	34787008	1199552
NC_048579.1	scat_0030	NC_048579.1	34787009	35986560	1199552
NC_048579.1	scat_0031	NC_048579.1	35986561	37186112	1199552
NC_048579.1	scat_0032	NC_048579.1	37186113	38385664	1199552
NC_048579.1	scat_0033	NC_048579.1	38385665	39585216	1199552
NC_048579.1	scat_0034	NC_048579.1	39585217	40784768	1199552
NC_048579.1	scat_0035	NC_048579.1	40784769	41984320	1199552
NC_048579.1	scat_0036	NC_048579.1	41984321	43183872	1199552
NC_048579.1	scat_0037	NC_048579.1	43183873	44383424	1199552
NC_048579.1	scat_0038	NC_048579.1	44383425	45582976	1199552
NC_048579.1	scat_0039	NC_048579.1	45582977	46782528	1199552
NC_048579.1	scat_0040	NC_048579.1	46782529	47982080	1199552
NC_048579.1	scat_0041	NC_048579.1	47982081	49181632	1199552
NC_048579.1	scat_0042	NC_048579.1	49181633	50381184	1199552
NC_048579.1	scat_0043	NC_048579.1	50381185	51580736	1199552
NC_048579.1	scat_0044	NC_048579.1	51580737	52780288	1199552
NC_048579.1	scat_0045	NC_048579.1	52780289	53979840	1199552
NC_048579.1	scat_0046	NC_048579.1	53979841	55179392	1199552
NC_048579.1	scat_0047	NC_048579.1	55179393	56378944	1199552
NC_048579.1	scat_0048	NC_048579.1	56378945	57578496	1199552
NC_048579.1	scat_0049	NC_048579.1	57578497	58778048	1199552
NC_048579.1	scat_0050	NC_048579.1	58778049	59977600	1199552
NC_048579.1	scat_0051	NC_048579.1	59977601	61177152	1199552
NC_048579.1	scat_0052	NC_048579.1	61177153	62376704	1199552
NC_048579.1	scat_0053	NC_048579.1	62376705	63576256	1199552
NC_048579.1	scat_0054	NC_048579.1	63576257	64775808	1199552
NC_048579.1	scat_0055	NC_048579.1	64775809	65975360	1199552
NC_048579.1	scat_0056	NC_048579.1	65975361	67174912	1199552
NC_048579.1	scat_0057	NC_048579.1	67174913	68374464	1199552
NC_048579.1	scat_0058	NC_048579.1	68374465	69574016	1199552
NC_048579.1	scat_0059	NC_048579.1	69574017	70773568	1199552
NC_048579.1	scat_0060	NC_048579.1	70773569	71973120	1199552
NC_048579.1	scat_0061	NC_048579.1	71973121	73172672	1199552
NC_048579.1	scat_0062	NC_048579.1	73172673	74372224	1199552
NC_048579.1	scat_0063	NC_048579.1	74372225	75571776	1199552
NC_048579.1	scat_0064	NC_048579.1	75571777	76771328	1199552
NC_048579.1	scat_0065	NC_048579.1	76771329	77970880	1199552
NC_048579.1	scat_0066	NC_048579.1	77970881	79170432	1199552
NC_048579.1	scat_0067	NC_048579.1	79170433	80369984	1199552
NC_048579.1	scat_0068	NC_048579.1	80369985	81569517	1199533
NC_048580.1	scat_0001	NC_048580.1	1	1190024	1190024
NC_048580.1	scat_0002	NC_048580.1	1190025	2380048	1190024
NC_048580.1	scat_0003	NC_048580.1	2380049	3570072	1190024
NC_048580.1	scat_0004	NC_048580.1	3570073	4760096	1190024
NC_048580.1	scat_0005	NC_048580.1	4760097	5950120	1190024
NC_048580.1	scat_0006	NC_048580.1	5950121	7140144	1190024
NC_048580.1	scat_0007	NC_048580.1	7140145	8330168	1190024
NC_048580.1	scat_0008	NC_048580.1	8330169	9520192	1190024
NC_048580.1	scat_0009	NC_048580.1	9520193	10710216	1190024
NC_048580.1	scat_0010	NC_048580.1	10710217	11900240	1190024
NC_048580.1	scat_0011	NC_048580.1	11900241	13090264	1190024
NC_048580.1	scat_0012	NC_048580.1	13090265	14280288	1190024
NC_048580.1	scat_0013	NC_048580.1	14280289	15470312	1190024
NC_048580.1	scat_0014	NC_048580.1	15470313	16660336	1190024
NC_048580.1	scat_0015	NC_048580.1	16660337	17850360	1190024
NC_048580.1	scat_0016	NC_048580.1	17850361	19040384	1190024
NC_048580.1	scat_0017	NC_048580.1	19040385	20230408	1190024
NC_048580.1	scat_0018	NC_048580.1	20230409	21420432	1190024
NC_048580.1	scat_0019	NC_048580.1	21420433	22610456	1190024
NC_048580.1	scat_0020	NC_048580.1	22610457	23800480	1190024
NC_048580.1	scat_0021	NC_048580.1	23800481	24990504	1190024
NC_048580.1	scat_0022	NC_048580.1	24990505	26180528	1190024
NC_048580.1	scat_0023	NC_048580.1	26180529	27370552	1190024
NC_048580.1	scat_0024	NC_048580.1	27370553	28560576	1190024
NC_048580.1	scat_0025	NC_048580.1	28560577	29750600	1190024
NC_048580.1	scat_0026	NC_048580.1	29750601	30940624	1190024
NC_048580.1	scat_0027	NC_048580.1	30940625	32130648	1190024
NC_048580.1	scat_0028	NC_048580.1	32130649	33320672	1190024
NC_048580.1	scat_0029	NC_048580.1	33320673	34510696	1190024
NC_048580.1	scat_0030	NC_048580.1	34510697	35700720	1190024
NC_048580.1	scat_0031	NC_048580.1	35700721	36890744	1190024
NC_048580.1	scat_0032	NC_048580.1	36890745	38080768	1190024
NC_048580.1	scat_0033	NC_048580.1	38080769	39270792	1190024
NC_048580.1	scat_0034	NC_048580.1	39270793	40460816	1190024
NC_048580.1	scat_0035	NC_048580.1	40460817	41650840	1190024
NC_048580.1	scat_0036	NC_048580.1	41650841	42840864	1190024
NC_048580.1	scat_0037	NC_048580.1	42840865	44030888	1190024
NC_048580.1	scat_0038	NC_048580.1	44030889	45220912	1190024
NC_048580.1	scat_0039	NC_048580.1	45220913	46410936	1190024
NC_048580.1	scat_0040	NC_048580.1	46410937	47600960	1190024
NC_048580.1	scat_0041	NC_048580.1	47600961	48790984	1190024
NC_048580.1	scat_0042	NC_048580.1	48790985	49981008	1190024
NC_048580.1	scat_0043	NC_048580.1	49981009	51171032	1190024
NC_048580.1	scat_0044	NC_048580.1	51171033	52361056	1190024
NC_048580.1	scat_0045	NC_048580.1	52361057	53551080	1190024
NC_048580.1	scat_0046	NC_048580.1	53551081	54741104	1190024
NC_048580.1	scat_0047	NC_048580.1	54741105	55931128	1190024
NC_048580.1	scat_0048	NC_048580.1	55931129	57121152	1190024
NC_048580.1	scat_0049	NC_048580.1	57121153	58311176	1190024
NC_048580.1	scat_0050	NC_048580.1	58311177	59501200	1190024
NC_048580.1	scat_0051	NC_048580.1	59501201	60691224	1190024
NC_048580.1	scat_0052	NC_048580.1	60691225	61881248	1190024
NC_048580.1	scat_0053	NC_048580.1	61881249	63071272	1190024
NC_048580.1	scat_0054	NC_048580.1	63071273	64261296	1190024
NC_048580.1	scat_0055	NC_048580.1	64261297	65451320	1190024
NC_048580.1	scat_0056	NC_048580.1	65451321	66641344	1190024
NC_048580.1	scat_0057	NC_048580.1	66641345	67831368	1190024
NC_048580.1	scat_0058	NC_048580.1	67831369	69021392	1190024
NC_048580.1	scat_0059	NC_048580.1	69021393	70211416	1190024
NC_048580.1	scat_0060	NC_048580.1	70211417	71401440	1190024
NC_048580.1	scat_0061	NC_048580.1	71401441	72591464	1190024
NC_048580.1	scat_0062	NC_048580.1	72591465	73781488	1190024
NC_048580.1	scat_0063	NC_048580.1	73781489	74971512	1190024
NC_048580.1	scat_0064	NC_048580.1	74971513	76161536	1190024
NC_048580.1	scat_0065	NC_048580.1	76161537	77351560	1190024
NC_048580.1	scat_0066	NC_048580.1	77351561	78541548	1189988
NC_048581.1	scat_0001	NC_048581.1	1	1190156	1190156
NC_048581.1	scat_0002	NC_048581.1	1190157	2380312	1190156
NC_048581.1	scat_0003	NC_048581.1	2380313	3570468	1190156
NC_048581.1	scat_0004	NC_048581.1	3570469	4760624	1190156
NC_048581.1	scat_0005	NC_048581.1	4760625	5950780	1190156
NC_048581.1	scat_0006	NC_048581.1	5950781	7140936	1190156
NC_048581.1	scat_0007	NC_048581.1	7140937	8331092	1190156
NC_048581.1	scat_0008	NC_048581.1	8331093	9521248	1190156
NC_048581.1	scat_0009	NC_048581.1	9521249	10711404	1190156
NC_048581.1	scat_0010	NC_048581.1	10711405	11901560	1190156
NC_048581.1	scat_0011	NC_048581.1	11901561	13091716	1190156
NC_048581.1	scat_0012	NC_048581.1	13091717	14281872	1190156
NC_048581.1	scat_0013	NC_048581.1	14281873	15472028	1190156
NC_048581.1	scat_0014	NC_048581.1	15472029	16662184	1190156
NC_048581.1	scat_0015	NC_048581.1	16662185	17852340	1190156
NC_048581.1	scat_0016	NC_048581.1	17852341	19042496	1190156
NC_048581.1	scat_0017	NC_048581.1	19042497	20232652	1190156
NC_048581.1	scat_0018	NC_048581.1	20232653	21422808	1190156
NC_048581.1	scat_0019	NC_048581.1	21422809	22612964	1190156
NC_048581.1	scat_0020	NC_048581.1	22612965	23803120	1190156
NC_048581.1	scat_0021	NC_048581.1	23803121	24993276	1190156
NC_048581.1	scat_0022	NC_048581.1	24993277	26183432	1190156
NC_048581.1	scat_0023	NC_048581.1	26183433	27373588	1190156
NC_048581.1	scat_0024	NC_048581.1	27373589	28563744	1190156
NC_048581.1	scat_0025	NC_048581.1	28563745	29753900	1190156
NC_048581.1	scat_0026	NC_048581.1	29753901	30944056	1190156
NC_048581.1	scat_0027	NC_048581.1	30944057	32134212	1190156
NC_048581.1	scat_0028	NC_048581.1	32134213	33324368	1190156
NC_048581.1	scat_0029	NC_048581.1	33324369	34514524	1190156
NC_048581.1	scat_0030	NC_048581.1	34514525	35704680	1190156
NC_048581.1	scat_0031	NC_048581.1	35704681	36894836	1190156
NC_048581.1	scat_0032	NC_048581.1	36894837	38084992	1190156
NC_048581.1	scat_0033	NC_048581.1	38084993	39275148	1190156
NC_048581.1	scat_0034	NC_048581.1	39275149	40465304	1190156
NC_048581.1	scat_0035	NC_048581.1	40465305	41655460	1190156
NC_048581.1	scat_0036	NC_048581.1	41655461	42845616	1190156
NC_048581.1	scat_0037	NC_048581.1	42845617	44035772	1190156
NC_048581.1	scat_0038	NC_048581.1	44035773	45225928	1190156
NC_048581.1	scat_0039	NC_048581.1	45225929	46416084	1190156
NC_048581.1	scat_0040	NC_048581.1	46416085	47606240	1190156
NC_048581.1	scat_0041	NC_048581.1	47606241	48796396	1190156
NC_048581.1	scat_0042	NC_048581.1	48796397	49986552	1190156
NC_048581.1	scat_0043	NC_048581.1	49986553	51176708	1190156
NC_048581.1	scat_0044	NC_048581.1	51176709	52366864	1190156
NC_048581.1	scat_0045	NC_048581.1	52366865	53557020	1190156
NC_048581.1	scat_0046	NC_048581.1	53557021	54747176	1190156
NC_048581.1	scat_0047	NC_048581.1	54747177	55937332	1190156
NC_048581.1	scat_0048	NC_048581.1	55937333	57127488	1190156
NC_048581.1	scat_0049	NC_048581.1	57127489	58317644	1190156
NC_048581.1	scat_0050	NC_048581.1	58317645	59507800	1190156
NC_048581.1	scat_0051	NC_048581.1	59507801	60697956	1190156
NC_048581.1	scat_0052	NC_048581.1	60697957	61888112	1190156
NC_048581.1	scat_0053	NC_048581.1	61888113	63078268	1190156
NC_048581.1	scat_0054	NC_048581.1	63078269	64268424	1190156
NC_048581.1	scat_0055	NC_048581.1	64268425	65458580	1190156
NC_048581.1	scat_0056	NC_048581.1	65458581	66648736	1190156
NC_048581.1	scat_0057	NC_048581.1	66648737	67838892	1190156
NC_048581.1	scat_0058	NC_048581.1	67838893	69029048	1190156
NC_048581.1	scat_0059	NC_048581.1	69029049	70219204	1190156
NC_048581.1	scat_0060	NC_048581.1	70219205	71409360	1190156
NC_048581.1	scat_0061	NC_048581.1	71409361	72599516	1190156
NC_048581.1	scat_0062	NC_048581.1	72599517	73789672	1190156
NC_048581.1	scat_0063	NC_048581.1	73789673	74979828	1190156
NC_048581.1	scat_0064	NC_048581.1	74979829	76169984	1190156
NC_048581.1	scat_0065	NC_048581.1	76169985	77360140	1190156
NC_048581.1	scat_0066	NC_048581.1	77360141	78550296	1190156
NC_048581.1	scat_0067	NC_048581.1	78550297	79740452	1190156
NC_048581.1	scat_0068	NC_048581.1	79740453	80930608	1190156
NC_048581.1	scat_0069	NC_048581.1	80930609	82120764	1190156
NC_048581.1	scat_0070	NC_048581.1	82120765	83310920	1190156
NC_048581.1	scat_0071	NC_048581.1	83310921	84501076	1190156
NC_048581.1	scat_0072	NC_048581.1	84501077	85691232	1190156
NC_048581.1	scat_0073	NC_048581.1	85691233	86881388	1190156
NC_048581.1	scat_0074	NC_048581.1	86881389	88071544	1190156
NC_048581.1	scat_0075	NC_048581.1	88071545	89261700	1190156
NC_048581.1	scat_0076	NC_048581.1	89261701	90451856	1190156
NC_048581.1	scat_0077	NC_048581.1	90451857	91642012	1190156
NC_048581.1	scat_0078	NC_048581.1	91642013	92832168	1190156
NC_048581.1	scat_0079	NC_048581.1	92832169	94022324	1190156
NC_048581.1	scat_0080	NC_048581.1	94022325	95212422	1190098
NC_048582.1	scat_0001	NC_048582.1	1	1185044	1185044
NC_048582.1	scat_0002	NC_048582.1	1185045	2370088	1185044
NC_048582.1	scat_0003	NC_048582.1	2370089	3555132	1185044
NC_048582.1	scat_0004	NC_048582.1	3555133	4740176	1185044
NC_048582.1	scat_0005	NC_048582.1	4740177	5925220	1185044
NC_048582.1	scat_0006	NC_048582.1	5925221	7110264	1185044
NC_048582.1	scat_0007	NC_048582.1	7110265	8295308	1185044
NC_048582.1	scat_0008	NC_048582.1	8295309	9480352	1185044
NC_048582.1	scat_0009	NC_048582.1	9480353	10665396	1185044
NC_048582.1	scat_0010	NC_048582.1	10665397	11850440	1185044
NC_048582.1	scat_0011	NC_048582.1	11850441	13035484	1185044
NC_048582.1	scat_0012	NC_048582.1	13035485	14220528	1185044
NC_048582.1	scat_0013	NC_048582.1	14220529	15405572	1185044
NC_048582.1	scat_0014	NC_048582.1	15405573	16590616	1185044
NC_048582.1	scat_0015	NC_048582.1	16590617	17775660	1185044
NC_048582.1	scat_0016	NC_048582.1	17775661	18960704	1185044
NC_048582.1	scat_0017	NC_048582.1	18960705	20145748	1185044
NC_048582.1	scat_0018	NC_048582.1	20145749	21330792	1185044
NC_048582.1	scat_0019	NC_048582.1	21330793	22515836	1185044
